gene_id,gene_name,log(velocity_gamma)
ENSMUSG00000030413,Pglyrp1,-5.631053626628558
ENSMUSG00000048481,Mypop,-2.1956879745152578
ENSMUSG00000003549,Ercc1,-1.1872792535692172
ENSMUSG00000002043,Trappc6a,-0.9223449467039572
ENSMUSG00000040952,Rps19,-4.383915337150038
ENSMUSG00000040940,Arhgef1,0.022591479927055798
ENSMUSG00000045039,Megf8,-1.7524543750195705
ENSMUSG00000063160,Numbl,-1.8165673149575097
ENSMUSG00000046865,Fbl,-2.5102151039698835
ENSMUSG00000015149,Sirt2,-3.03218196553514
ENSMUSG00000037166,Ppp1r14a,-1.1940069620419156
ENSMUSG00000030579,Tyrobp,-3.2657263713128595
ENSMUSG00000039257,Vstm2b,-2.7306711872432
ENSMUSG00000004610,Etfb,-2.6187389333899587
ENSMUSG00000038695,Josd2,-1.9256399056184088
ENSMUSG00000051113,Fam71e1,0.7233458751141071
ENSMUSG00000062785,Kcnc3,-1.536342109493712
ENSMUSG00000070570,Slc17a7,-3.604753549431695
ENSMUSG00000003273,Car11,-2.256058059201962
ENSMUSG00000062044,Lmtk3,-1.7391907385552736
ENSMUSG00000058975,Kcnc1,-2.9339867742731194
ENSMUSG00000063229,Ldha,-3.890549226264816
ENSMUSG00000063297,Luzp2,1.8885740774183457
ENSMUSG00000030447,Cyfip1,-3.079330775577864
ENSMUSG00000033676,Gabrb3,-1.303206571341462
ENSMUSG00000025326,Ube3a,1.2544158873862448
ENSMUSG00000033429,Mcee,-1.2905907314543872
ENSMUSG00000078681,Tm2d3,-3.6181010043877233
ENSMUSG00000030512,Snrpa1,-3.5704977354817524
ENSMUSG00000058145,Adamts17,-0.4009418534660728
ENSMUSG00000005533,Igf1r,1.7711896877443354
ENSMUSG00000070509,Rgma,-0.7905854711866428
ENSMUSG00000066406,Akap13,-0.8810204315291321
ENSMUSG00000046027,Stard5,0.6447267555285732
ENSMUSG00000049583,Grm5,0.15595987082524113
ENSMUSG00000030621,Me3,-0.8386736559758966
ENSMUSG00000039361,Picalm,-1.986482851734695
ENSMUSG00000061119,Prcp,0.8388646578269817
ENSMUSG00000030647,Ndufc2,-2.7502668395613763
ENSMUSG00000035314,Gdpd5,-1.9230764925218715
ENSMUSG00000030729,Pgm2l1,-1.5888264456701076
ENSMUSG00000030704,Rab6a,-3.9110006781827713
ENSMUSG00000030691,Fchsd2,-0.7514885809114191
ENSMUSG00000066306,Numa1,-0.5594054800516761
ENSMUSG00000031029,Eif3f,-3.708778289237941
ENSMUSG00000031016,Wee1,0.19136000336012995
ENSMUSG00000030876,Mettl9,-2.8306929479246543
ENSMUSG00000066189,Cacng3,-1.0042386199807307
ENSMUSG00000078591,Hs3st4,0.04556124252244473
ENSMUSG00000063065,Mapk3,-3.2687515192624312
ENSMUSG00000030703,Gdpd3,-0.7959059725268159
ENSMUSG00000042675,Ypel3,-4.616948174991383
ENSMUSG00000054716,Zfp771,-1.7799699198835324
ENSMUSG00000030822,Prr14,-0.7986529734366624
ENSMUSG00000053877,Srcap,-0.4473241245248032
ENSMUSG00000042105,Inpp5f,-3.7263489495444615
ENSMUSG00000040268,Plekha1,-2.9990061067023683
ENSMUSG00000030861,Acadsb,-1.4384544310488496
ENSMUSG00000041836,Ptpre,-1.0039687855887904
ENSMUSG00000031068,Glrx3,-2.031609093116481
ENSMUSG00000038611,Phrf1,-1.1026813059017602
ENSMUSG00000025503,Taldo1,-4.646830656931477
ENSMUSG00000006335,Tfpt,-1.2224329831094751
ENSMUSG00000064179,Tnnt1,-0.5752494848106149
ENSMUSG00000030431,Tmem238,-0.5394893650274848
ENSMUSG00000060860,Ube2s,-4.120642542726257
ENSMUSG00000001988,Npas1,-3.406789035862525
ENSMUSG00000097266,Gm26802,-0.041981374675102885
ENSMUSG00000003545,Fosb,-0.10554920012428748
ENSMUSG00000061028,Clasrp,-1.0756026329188997
ENSMUSG00000003380,Rabac1,-2.6048750090255246
ENSMUSG00000003435,Supt5,-1.0665350099669777
ENSMUSG00000054808,Actn4,-1.996740708415969
ENSMUSG00000074227,Spint2,-2.2231263404044803
ENSMUSG00000006095,Tbcb,-2.3933574682247243
ENSMUSG00000006651,Aplp1,-4.331501291085077
ENSMUSG00000036845,Lin37,-2.6332744626683118
ENSMUSG00000036835,Psenen,-1.9903066808786656
ENSMUSG00000006315,Tmem147,-3.0097962086876118
ENSMUSG00000036634,Mag,-2.2812802612388468
ENSMUSG00000036570,Fxyd1,-1.5764072315229736
ENSMUSG00000052997,Uba2,-2.7063955208409824
ENSMUSG00000038502,Ptov1,-4.548550278227629
ENSMUSG00000002968,Med25,-1.4293573648265123
ENSMUSG00000007783,Cpt1c,-1.7861203788270703
ENSMUSG00000003420,Fcgrt,-3.6957934205905927
ENSMUSG00000003429,Rps11,-3.7653365278629636
ENSMUSG00000074129,Rpl13a,-4.406334163418554
ENSMUSG00000003863,Ppfia3,-0.7443654461832766
ENSMUSG00000003872,Lin7b,-2.487048221316189
ENSMUSG00000063511,Snrnp70,-0.4464134231065151
ENSMUSG00000003868,Ruvbl2,-1.3897966469693976
ENSMUSG00000050708,Ftl1,-4.491001050386972
ENSMUSG00000003873,Bax,-2.77511190278422
ENSMUSG00000040212,Emp3,-2.4233695032724305
ENSMUSG00000014402,Tsg101,-3.11570187299958
ENSMUSG00000055026,Gabrg3,-1.3513298079638631
ENSMUSG00000055078,Gabra5,-2.574297692300671
ENSMUSG00000102252,Snrpn,-4.728216510982952
ENSMUSG00000052040,Klf13,-1.9947798563882184
ENSMUSG00000033458,Fan1,0.6186090697560106
ENSMUSG00000030518,Fam189a1,0.035613349047536526
ENSMUSG00000030551,Nr2f2,-1.8675872024003235
ENSMUSG00000078671,Chd2,-0.6717090287183901
ENSMUSG00000025790,Slco3a1,-1.2619078961727654
ENSMUSG00000025103,Btbd1,-0.4652882521312501
ENSMUSG00000015709,Arnt2,-1.9730384976436168
ENSMUSG00000030629,Zfand6,-2.1662437769047656
ENSMUSG00000030619,Eed,-0.6835489909091341
ENSMUSG00000041328,Pcf11,-0.3177379798296125
ENSMUSG00000035354,Uvrag,0.4641993796319078
ENSMUSG00000030737,Slco2b1,-1.2827902074362534
ENSMUSG00000035227,Spcs2,-2.8196912313005584
ENSMUSG00000058761,Rnf169,-0.5809382290637807
ENSMUSG00000073940,Hbb-bt,-5.020572818131432
ENSMUSG00000005610,Eif4g2,-3.993164353886518
ENSMUSG00000038296,Galnt18,0.5189609223054994
ENSMUSG00000038187,Btbd10,-2.2442972227857005
ENSMUSG00000055723,Rras2,-0.8401459960467879
ENSMUSG00000030754,Copb1,0.157603056368496
ENSMUSG00000051910,Sox6,0.32094270378189005
ENSMUSG00000030654,Arl6ip1,-2.9398071476788803
ENSMUSG00000030655,Smg1,-0.7738371976930524
ENSMUSG00000008734,Gprc5b,-1.586594520794462
ENSMUSG00000030905,Crym,-3.658177732438172
ENSMUSG00000034951,Cog7,-2.262240684499844
ENSMUSG00000030707,Coro1a,-4.598217015403214
ENSMUSG00000030695,Aldoa,-5.359893113040176
ENSMUSG00000060538,Tmem219,-1.0255962410184536
ENSMUSG00000030677,Kif22,-0.96689394863058
ENSMUSG00000025474,Tubgcp2,-2.7910221711286507
ENSMUSG00000025147,Mob2,-1.0624246321226074
ENSMUSG00000037664,Cdkn1c,-2.5196246367252324
ENSMUSG00000059119,Nap1l4,-2.4221943076006416
ENSMUSG00000004567,Mcoln1,-2.0809945549809625
ENSMUSG00000011832,Evi5l,-0.16583568267096446
ENSMUSG00000031503,Col4a2,-2.3563466415425443
ENSMUSG00000031442,Mcf2l,-0.380586371376551
ENSMUSG00000038416,Cdc16,-3.0989071793979672
ENSMUSG00000038398,Upf3a,-1.1056560880791253
ENSMUSG00000038365,Fbxo25,-1.9479411802034208
ENSMUSG00000095403,Gm21092,1.099581485511744
ENSMUSG00000031479,Vps36,-1.873017595223286
ENSMUSG00000031538,Plat,-0.25575843110729146
ENSMUSG00000031556,Tm2d2,-2.5806558227357166
ENSMUSG00000031577,Tti2,-0.06112323985575089
ENSMUSG00000039478,Micu3,-1.499121348298449
ENSMUSG00000031626,Sorbs2,0.24036732681692874
ENSMUSG00000031634,Ufsp2,-0.8770359808386305
ENSMUSG00000031517,Gpm6a,-1.8830760640190447
ENSMUSG00000031610,Scrg1,-1.9284657708321653
ENSMUSG00000054162,Spock3,-1.3966796217412998
ENSMUSG00000006273,Atp6v1b2,-2.597955847755229
ENSMUSG00000011306,Sugp1,-1.6101775859251015
ENSMUSG00000071078,Nr2c2ap,-1.5019810306879684
ENSMUSG00000031848,Lsm4,-3.1101307084390983
ENSMUSG00000095026,Gm3336,1.4618602628347783
ENSMUSG00000002395,Use1,-4.0962415603859
ENSMUSG00000031807,Pgls,-2.348129993731848
ENSMUSG00000003039,Fam32a,-3.0831794618592143
ENSMUSG00000055148,Klf2,-4.156644119710468
ENSMUSG00000031791,Tmem38a,-2.3042887433826
ENSMUSG00000031618,Nr3c2,-1.3523038400687684
ENSMUSG00000097174,Gm4890,-0.032974016452262674
ENSMUSG00000036990,Otud4,-1.4973871415262805
ENSMUSG00000036977,Anapc10,-1.3748330140111449
ENSMUSG00000034656,Cacna1a,-0.519130009929606
ENSMUSG00000005161,Prdx2,-5.1182070360472975
ENSMUSG00000005142,Man2b1,-1.30294830321277
ENSMUSG00000031697,Orc6,-1.097999916206405
ENSMUSG00000036879,Phkb,-1.2724690134557717
ENSMUSG00000036712,Cyld,0.1423452982881535
ENSMUSG00000055932,Fto,-1.2665842235178233
ENSMUSG00000031760,Mt3,-1.0369381660056949
ENSMUSG00000031762,Mt2,-0.7704642162546178
ENSMUSG00000031765,Mt1,-3.5906499034589183
ENSMUSG00000031782,Coq9,-3.057556359439925
ENSMUSG00000005698,Ctcf,-0.9742809533348668
ENSMUSG00000060098,Prmt7,-2.0757997809475466
ENSMUSG00000041308,Sntb2,-0.4235263854346351
ENSMUSG00000031924,Cyb5b,-2.434894489702657
ENSMUSG00000031841,Cdh13,-1.194577941247785
ENSMUSG00000031839,Hsbp1,-3.651026676157528
ENSMUSG00000056820,Tsnax,-1.9285974425701728
ENSMUSG00000025810,Nrp1,-0.4705730713471186
ENSMUSG00000051906,Cd209f,-2.769471824815296
ENSMUSG00000040028,Elavl1,-0.9004855937055989
ENSMUSG00000040459,Arglu1,-0.8968683974683862
ENSMUSG00000079157,Fam155a,1.5399740443313692
ENSMUSG00000031502,Col4a1,-2.0745841578926774
ENSMUSG00000031451,Gas6,-3.4241773092351697
ENSMUSG00000060924,Csmd1,0.8564215696262676
ENSMUSG00000008892,Vdac3,-2.0565178292566557
ENSMUSG00000015341,Golga7,-3.0512185567721275
ENSMUSG00000031557,Plekha2,-2.0156363643731328
ENSMUSG00000061313,Ddhd2,0.07663459897079325
ENSMUSG00000037316,Bag4,-1.0327643533126374
ENSMUSG00000015994,Fnta,-1.9773023689803813
ENSMUSG00000063626,Unc5d,1.268560611748918
ENSMUSG00000031513,Leprotl1,-1.2888241522226347
ENSMUSG00000031523,Dlc1,-0.4878240336444606
ENSMUSG00000039539,Sgcz,2.8994590101334863
ENSMUSG00000031590,Frg1,-0.09874746350120543
ENSMUSG00000038143,Stox2,-1.3104162394627927
ENSMUSG00000037852,Cpe,-1.6393483014750403
ENSMUSG00000031605,Klhl2,-0.13196709677350454
ENSMUSG00000036356,Csgalnact1,0.5296561905290826
ENSMUSG00000048967,Yjefn3,-1.288747702282078
ENSMUSG00000002341,Ncan,-3.0312078771928337
ENSMUSG00000002910,Arrdc2,0.8116740284083299
ENSMUSG00000045128,Rpl18a,-4.677587987285627
ENSMUSG00000034799,Unc13a,-2.6621192634851627
ENSMUSG00000037148,Arhgap10,-0.9526440798509248
ENSMUSG00000031681,Smad1,-0.2953808319951197
ENSMUSG00000031715,Smarca5,-0.7649108442916779
ENSMUSG00000031708,Tecr,-2.9944991341829668
ENSMUSG00000001911,Nfix,-1.928550729452037
ENSMUSG00000003814,Calr,-4.754087102546407
ENSMUSG00000031703,Itfg1,-0.23709745578364336
ENSMUSG00000031660,Brd7,-1.373030555595088
ENSMUSG00000031754,Nudt21,-3.544748911461965
ENSMUSG00000031781,Ciapin1,-1.0520195370421794
ENSMUSG00000031672,Got2,-1.1580904828838627
ENSMUSG00000039199,Zdhhc1,0.3470795651826146
ENSMUSG00000039067,Psmd7,-1.3927643665377467
ENSMUSG00000003657,Calb2,-4.717112984080575
ENSMUSG00000061410,Zcchc14,-2.3202129548079062
ENSMUSG00000040010,Slc7a5,-1.5972908377745352
ENSMUSG00000050751,Pgbd5,-3.702212019077828
ENSMUSG00000037300,Ttc13,-1.0094292963428482
ENSMUSG00000025899,Alkbh8,-1.3522064134836824
ENSMUSG00000025898,Cwf19l2,0.09528690680623783
ENSMUSG00000032002,Dcun1d5,-1.7310187129790138
ENSMUSG00000031997,Trpc6,-0.3923685190489149
ENSMUSG00000004096,Cwc15,-1.3534839191546368
ENSMUSG00000037405,Icam1,1.1581511447836523
ENSMUSG00000001014,Icam4,-0.8768836899273156
ENSMUSG00000032174,Icam5,-3.5202589968531
ENSMUSG00000032177,Pde4a,-0.6521399871900558
ENSMUSG00000057193,Slc44a2,-1.627813972760978
ENSMUSG00000002825,Qtrt1,-0.09450513793750294
ENSMUSG00000032193,Ldlr,-0.22174611568236613
ENSMUSG00000057982,Zfp809,0.1499428105785075
ENSMUSG00000035443,Thyn1,-1.6009110199313563
ENSMUSG00000035024,Ncapd3,-1.6570188430212491
ENSMUSG00000062257,Opcml,-0.8367361587034977
ENSMUSG00000032042,Srpr,1.2938366890442534
ENSMUSG00000032118,Fez1,-2.7812962832513928
ENSMUSG00000032121,Tmem218,-2.097003282279124
ENSMUSG00000046240,Hepacam,-0.6171816347649206
ENSMUSG00000032011,Thy1,-3.997323519505988
ENSMUSG00000032010,Usp2,-1.6674275775500342
ENSMUSG00000032123,Dpagt1,-2.500934329572649
ENSMUSG00000066705,Fxyd6,-3.6227830720720458
ENSMUSG00000059412,Fxyd2,-2.563523065100246
ENSMUSG00000035382,Pcsk7,-1.7499520851635841
ENSMUSG00000032076,Cadm1,-1.2041668898259752
ENSMUSG00000039217,Il18,-3.2370502843492504
ENSMUSG00000032060,Cryab,-4.289577416246744
ENSMUSG00000053199,Arhgap20,-1.1964701199823629
ENSMUSG00000086914,Gm16124,0.6522501832270496
ENSMUSG00000032293,Ireb2,-1.0880693710529266
ENSMUSG00000032301,Psma4,-2.5330177201938064
ENSMUSG00000032329,Hmg20a,-1.289149501733529
ENSMUSG00000000088,Cox5a,-3.876612908845384
ENSMUSG00000055720,Ubl7,-1.7890776285795968
ENSMUSG00000032294,Pkm,-4.2936889243200165
ENSMUSG00000039585,Myo9a,-1.8288590256257933
ENSMUSG00000037257,Aagab,-1.579543292799121
ENSMUSG00000032399,Rpl4,-4.47868556363156
ENSMUSG00000053641,Dennd4a,-0.4316083335788359
ENSMUSG00000032388,Spg21,-1.7456095302448975
ENSMUSG00000032383,Ppib,-3.847578816864752
ENSMUSG00000036781,Rps27l,-2.9321510479776363
ENSMUSG00000035284,Vps13c,-0.02150626065574774
ENSMUSG00000032212,Sltm,-0.5701585177221951
ENSMUSG00000042487,Leo1,-1.0345806397185444
ENSMUSG00000034252,Senp6,-1.7884414399803594
ENSMUSG00000047897,Ripply2,-2.0605810050705875
ENSMUSG00000032872,Cyb5r4,-1.4184683162949665
ENSMUSG00000032356,Rasgrf1,0.2138579330906437
ENSMUSG00000032411,Tfdp2,-0.9918803857917444
ENSMUSG00000032463,Faim,-1.905306603993404
ENSMUSG00000032549,Rab6b,-3.2453686819266863
ENSMUSG00000010057,Nprl2,-1.6409736269797208
ENSMUSG00000007815,Rhoa,-1.4040429394198308
ENSMUSG00000006676,Usp19,-1.5684040843521585
ENSMUSG00000062867,Impdh2,-1.6928798492797996
ENSMUSG00000025651,Uqcrc1,-1.7201931199774316
ENSMUSG00000032481,Smarcc1,-2.6338085485983904
ENSMUSG00000032482,Cspg5,-2.5057358390186253
ENSMUSG00000054836,Elp6,-0.5446571778915577
ENSMUSG00000044791,Setd2,-0.8283412117451112
ENSMUSG00000019659,Ccdc12,-3.0859311105557485
ENSMUSG00000032518,Rpsa,-3.4674651410707846
ENSMUSG00000006941,Eif1b,-4.591685464892815
ENSMUSG00000032525,Nktr,-1.7418465641395813
ENSMUSG00000013419,Zfp651,-1.9207818655296487
ENSMUSG00000025892,Gria4,2.0305534314638467
ENSMUSG00000047193,Dync2h1,-0.14696383385046066
ENSMUSG00000074505,Fat3,0.6617286986856563
ENSMUSG00000032172,Olfm2,-0.5036398368179326
ENSMUSG00000032198,Dock6,0.6864869503848959
ENSMUSG00000003410,Elavl3,-1.7559460543281384
ENSMUSG00000013822,Elof1,-2.54039530081106
ENSMUSG00000032239,Rp9,-0.14229770470464628
ENSMUSG00000008429,Herpud2,-1.0626732041729583
ENSMUSG00000059974,Ntm,-0.4548683476699155
ENSMUSG00000031996,Aplp2,-1.2374890854002814
ENSMUSG00000016087,Fli1,1.0138374632767664
ENSMUSG00000032038,St3gal4,-1.9136456512881448
ENSMUSG00000053310,Nrgn,-2.001578981108572
ENSMUSG00000040111,Gramd1b,-0.7002597147695507
ENSMUSG00000049313,Sorl1,-1.5671847824768692
ENSMUSG00000032017,Grik4,-0.4720336884222131
ENSMUSG00000043923,Ccdc84,-0.5140090187285884
ENSMUSG00000038717,Atp5l,-2.182573342768074
ENSMUSG00000059890,Ube4a,-1.742460748681056
ENSMUSG00000003131,Pafah1b2,-2.0622758783150803
ENSMUSG00000032051,Fdx1,-2.550617633991846
ENSMUSG00000032030,Cul5,-1.7500942271409845
ENSMUSG00000041986,Elmod1,-0.44364793205483466
ENSMUSG00000041268,Dmxl2,-3.773459781228628
ENSMUSG00000032314,Etfa,-1.7477589284424608
ENSMUSG00000034007,Scaper,-2.0612614063828136
ENSMUSG00000032324,Tspan3,-3.775345510726845
ENSMUSG00000049556,Lingo1,-3.8027463130103705
ENSMUSG00000032334,Loxl1,-1.4804076095324754
ENSMUSG00000032340,Neo1,-0.32126781193241816
ENSMUSG00000032252,Glce,-0.5182611153133421
ENSMUSG00000058444,Map2k5,-0.9591449983942704
ENSMUSG00000032403,2300009A05Rik,-0.9259215092899618
ENSMUSG00000004936,Map2k1,-1.6901701536145677
ENSMUSG00000032370,Lactb,-0.8053059744568434
ENSMUSG00000032217,Rnf111,-0.8387109007465673
ENSMUSG00000042688,Mapk6,0.8055267548893
ENSMUSG00000058587,Tmod3,0.4513080764164147
ENSMUSG00000032181,Scg3,-3.6412556079242115
ENSMUSG00000032355,Mlip,-2.0486903632228004
ENSMUSG00000032253,Phip,-0.3777552957487538
ENSMUSG00000032422,Snx14,-0.31119875471930936
ENSMUSG00000032423,Syncrip,-0.535123951596815
ENSMUSG00000032407,U2surp,-1.6555269304856062
ENSMUSG00000032412,Atp1b3,-1.8992872650751864
ENSMUSG00000032413,Rasa2,0.18790262031174346
ENSMUSG00000040433,Zbtb38,-0.7755073548193204
ENSMUSG00000043154,Ppp2r3a,-0.8553860551591074
ENSMUSG00000032537,Ephb1,0.04902156596539976
ENSMUSG00000032786,Alas1,-1.2942742056971317
ENSMUSG00000039716,Dock3,-1.6802880969452618
ENSMUSG00000032589,Bsn,-2.746282349047131
ENSMUSG00000070283,Ndufaf3,-2.435472293155096
ENSMUSG00000006675,P4htm,-1.1206392098728954
ENSMUSG00000032503,Arpp21,-2.0263761863201784
ENSMUSG00000032437,Stt3b,-1.6438685005766231
ENSMUSG00000032440,Tgfbr2,0.0980172396819223
ENSMUSG00000039607,Rbms3,0.04741865264876643
ENSMUSG00000040936,Ulk4,0.1179421341106644
ENSMUSG00000032532,Cck,-5.713261155753603
ENSMUSG00000038412,Higd1a,-2.94465833822388
ENSMUSG00000031144,Syp,-4.300029554953223
ENSMUSG00000031153,Gripap1,-1.3680154038234398
ENSMUSG00000031156,Slc35a2,-0.9420898864563639
ENSMUSG00000039278,Pcsk1n,-4.820790855271006
ENSMUSG00000058254,Tspan7,-2.1018134571719984
ENSMUSG00000031060,Rbm10,-0.6200978542883704
ENSMUSG00000016319,Slc25a5,-5.679457676042562
ENSMUSG00000016409,Nkap,-1.371011343655386
ENSMUSG00000000355,Mcts1,-2.5255186663551688
ENSMUSG00000001986,Gria3,-1.4585816532562828
ENSMUSG00000001173,Ocrl,-2.9944276249781736
ENSMUSG00000025626,Phf6,0.18695936883172884
ENSMUSG00000036790,Slitrk2,-1.2114839424299422
ENSMUSG00000031376,Atp2b3,0.14811892531553916
ENSMUSG00000019087,Atp6ap1,1.1235395078825363
ENSMUSG00000025666,Tmem47,-1.0933939678185216
ENSMUSG00000079487,Med12,-2.1013940647466627
ENSMUSG00000045427,Hnrnph2,-1.1359547188996904
ENSMUSG00000047844,Bex4,-4.0391424840929036
ENSMUSG00000031284,Pak3,-2.3282359410454068
ENSMUSG00000041115,Iqsec2,-1.0512541779693825
ENSMUSG00000041658,Rragb,-0.749205493850106
ENSMUSG00000040990,Sh3kbp1,-0.5165854464093511
ENSMUSG00000031295,Phka2,0.01217725535574221
ENSMUSG00000031367,Ap1s2,-3.9171024841652815
ENSMUSG00000031342,Gpm6b,-2.5330641081579666
ENSMUSG00000031171,Ftsj1,-0.9459115795404772
ENSMUSG00000031174,Rpgr,0.3499020093115088
ENSMUSG00000040363,Bcor,0.43517503161639903
ENSMUSG00000044148,1810030O07Rik,-0.9321762919049976
ENSMUSG00000031012,Cask,-0.4857129368175822
ENSMUSG00000001128,Cfp,-1.6814421528301895
ENSMUSG00000036572,Upf3b,-1.335123338207192
ENSMUSG00000016150,Tenm1,-0.5512673086686726
ENSMUSG00000031119,Gpc4,-0.2472339846259223
ENSMUSG00000023074,Mospd1,-3.0744142258086007
ENSMUSG00000031137,Fgf13,-2.379441083648169
ENSMUSG00000015289,Lage3,-2.100417805257724
ENSMUSG00000025151,Maged1,-3.1654902832571388
ENSMUSG00000025656,Arhgef9,-2.8127360110917716
ENSMUSG00000031320,Rps4x,-4.784217548810003
ENSMUSG00000067567,Hdac8,0.36088961970178696
ENSMUSG00000086503,Xist,-5.4595432500372985
ENSMUSG00000033965,Slc16a2,-0.16994650458864194
ENSMUSG00000031239,Itm2a,-4.896335919346439
ENSMUSG00000051323,Pcdh19,-2.7004247985242875
ENSMUSG00000067377,Tspan6,-2.7993335171165152
ENSMUSG00000042750,Bex2,-4.905676133970787
ENSMUSG00000054034,Tceal5,-1.9858200596506004
ENSMUSG00000041096,Tspyl2,-1.2664368919226796
ENSMUSG00000071708,Sms,-2.9280232712077665
ENSMUSG00000025658,Cnksr2,-0.8294290952617226
ENSMUSG00000031370,Zrsr2,-1.9459066690613684
ENSMUSG00000040586,Ofd1,-0.5901724486221487
ENSMUSG00000049775,Tmsb4x,-6.829026634311334
ENSMUSG00000056673,Kdm5d,-1.2237626717035237
