gene_id,gene_name,log(fit_beta),log(fit_gamma)
ENSMUSG00000031765,Mt1,4.207185471775218,-0.6828399189987242
ENSMUSG00000031770,Herpud1,1.1113269359239764,-0.7374259528943246
ENSMUSG00000031778,Cx3cl1,0.2826765672425772,-1.166801903233332
ENSMUSG00000031885,Cbfb,-0.4621677920760628,-1.5482267712761224
ENSMUSG00000000303,Cdh1,-0.7237020011278811,-1.1024936831476588
ENSMUSG00000038872,Zfhx3,-0.6921589723507631,-0.9740728566893464
ENSMUSG00000031767,Nudt7,0.6405459156099962,-1.1173277546664135
ENSMUSG00000046844,Vat1l,-1.6769245487570392,-1.63687035105661
ENSMUSG00000074063,Osgin1,1.8960732551841464,-0.8652366413727867
ENSMUSG00000031837,Necab2,2.5971546350284864,-0.8934206194509664
ENSMUSG00000031822,Gse1,-2.204271164954345,-1.3100254974578325
ENSMUSG00000049577,Zfpm1,0.00542831608140425,-1.0531089737704502
ENSMUSG00000006585,Cdt1,0.8747715904539548,-1.124767307222054
ENSMUSG00000010154,Spire2,-0.4446636326149248,-1.3462457582689482
ENSMUSG00000062380,Tubb3,1.2969812313050937,-0.14941501453575612
ENSMUSG00000033998,Kcnk1,2.2578851260618804,-0.5775454405641682
ENSMUSG00000025812,Pard3,-2.7920440429382327,-0.8664457690955352
ENSMUSG00000025810,Nrp1,-0.10174507066815644,-0.7438410081425368
ENSMUSG00000040729,Cep126,-1.2560669618214602,-1.203299134713368
ENSMUSG00000013076,Amotl1,0.8543849923945048,-0.9631945245665212
ENSMUSG00000004099,Dnmt1,1.2964423735147572,-1.4101465097087151
ENSMUSG00000074476,Spc24,2.3780131363043733,-0.7422253001689786
ENSMUSG00000003410,Elavl3,0.2584552281559738,-1.010141797440154
ENSMUSG00000036395,Glb1l2,0.4578440905050363,-1.3312910095236017
ENSMUSG00000031990,Jam3,0.1912751312197888,-1.2247567711906049
ENSMUSG00000031996,Aplp2,0.2440841701768505,-1.1998234539462096
ENSMUSG00000032038,St3gal4,-1.2956341614810023,-0.8420052594497553
ENSMUSG00000002028,Kmt2a,-0.1918212130710098,-1.1882169903484128
ENSMUSG00000066687,Zbtb16,-1.9951375482266491,-1.765375367449599
ENSMUSG00000039542,Ncam1,-0.4662438589015218,-0.4028899172480672
ENSMUSG00000032047,Acat1,1.3187930452783392,-0.978290447421858
ENSMUSG00000041986,Elmod1,-1.618451980162951,-1.4822281371672448
ENSMUSG00000037493,Cib2,2.73007732754078,-0.8209274152038581
ENSMUSG00000049556,Lingo1,1.3775615061269106,-0.8349723440556693
ENSMUSG00000032289,Thsd4,-3.443295571967292,-1.9077830688677213
ENSMUSG00000032254,Kif23,-0.11697204847791255,-0.8475076684542243
ENSMUSG00000041729,Coro2b,-0.6832150179099074,-1.1879561021989746
ENSMUSG00000032370,Lactb,0.2992611699119479,-1.4319387964910522
ENSMUSG00000032366,Tpm1,0.18541017330507648,-0.8733318997193781
ENSMUSG00000032218,Ccnb2,3.0213907740353014,-1.0943421518375454
ENSMUSG00000032181,Scg3,1.4668998811745413,-0.7587535396928133
ENSMUSG00000049624,Slc17a5,-0.6623936320354212,-1.5372680563319263
ENSMUSG00000034898,Filip1,-2.3895268286314937,-1.9727662673985549
ENSMUSG00000066456,Hmgn3,4.240790279497664,-0.3067054786618745
ENSMUSG00000046997,Spsb4,0.4152692175618482,-0.9392270350206928
ENSMUSG00000032452,Clstn2,-2.5690194981555923,-1.3856914361498078
ENSMUSG00000032470,Mras,0.4045251035909225,-1.173580337705306
ENSMUSG00000042757,Tmem108,-3.3530244591186733,-2.4859306877869507
ENSMUSG00000039461,Tcta,0.495627295991534,-1.4224054511284798
ENSMUSG00000066357,Wdr6,1.3402396611200893,-1.3353153519520735
ENSMUSG00000006675,P4htm,-0.7366770677703398,-1.766123956694427
ENSMUSG00000032436,Cmtm7,1.1804410647349708,-1.0207389081609055
ENSMUSG00000041012,Cmtm8,1.1145921856375691,-0.5760432369406272
ENSMUSG00000039607,Rbms3,-2.7560236802607583,-0.9437944169217256
ENSMUSG00000038412,Higd1a,3.614303715005613,-0.2193754916439768
ENSMUSG00000032009,Sesn3,-0.5341420517199724,-1.5052489518516312
ENSMUSG00000058173,Smco4,2.8766505047631448,-1.260198534805753
ENSMUSG00000033335,Dnm2,-2.1199487298042645,-1.7519917197301942
ENSMUSG00000040563,Plppr2,-0.39640116572893547,-0.7531685400404834
ENSMUSG00000036611,Eepd1,-0.3876941892909977,-1.2318542683842306
ENSMUSG00000015656,Hspa8,0.3615082148058144,-0.9188587886271768
ENSMUSG00000032115,Hyou1,0.9622371962448422,-1.199459287033898
ENSMUSG00000066705,Fxyd6,2.3670568698849235,-1.2042654566789648
ENSMUSG00000032246,Calml4,1.2244805302960764,-1.0199313806607049
ENSMUSG00000032397,Tipin,1.1489760879478246,-1.6934039146076958
ENSMUSG00000036466,Megf11,-2.496104780566319,-1.045615815849229
ENSMUSG00000032238,Rora,-4.4542904928723415,-1.6702870200339084
ENSMUSG00000032231,Anxa2,1.584018404195481,-0.3921171841206429
ENSMUSG00000032202,Rab27a,-1.2495724557371557,-1.6020302000535334
ENSMUSG00000032184,Lysmd2,2.340068206979062,-1.1429842371712604
ENSMUSG00000032359,Ctsh,2.8341997030698667,-0.5355749085366245
ENSMUSG00000031129,Slc9a9,-2.5812635256653977,-1.6337877090962132
ENSMUSG00000046402,Rbp1,3.122462460574436,-0.6917333726611454
ENSMUSG00000032531,Amotl2,1.9285243649500383,-0.906531243327177
ENSMUSG00000023345,Poc1a,0.5333689946602436,-1.2772501123888145
ENSMUSG00000041608,Entpd3,-0.1952554608693614,-0.12321759715739768
ENSMUSG00000038145,Snrk,0.28397811384566435,-1.347932973139318
ENSMUSG00000031161,Hdac6,1.0380178924547077,-0.8716460984906973
ENSMUSG00000031163,Glod5,2.22192537430792,-1.0168530883769091
ENSMUSG00000040147,Maob,1.143333569665684,-0.3689668554279285
ENSMUSG00000037217,Syn1,-0.493957852864914,-1.2176504717369188
ENSMUSG00000036782,Klhl13,0.11571177548294086,-0.7294126364177693
ENSMUSG00000059708,Akap17b,0.1864427608805561,-0.4731746673584522
ENSMUSG00000016427,Ndufa1,2.9093115842969888,-1.7159722273324114
ENSMUSG00000031099,Smarca1,1.4324599632962434,-0.4387993019012204
ENSMUSG00000031119,Gpc4,-1.0144774963319356,-1.4943090791196325
ENSMUSG00000055653,Gpc3,-1.4420330340851777,-0.9786609903786874
ENSMUSG00000023074,Mospd1,-1.1480966778853972,-1.1350581292746382
ENSMUSG00000035847,Ids,1.9303148452723409,-0.5287319133210938
ENSMUSG00000025059,Gk,0.3497761477988353,-0.6935954344710031
ENSMUSG00000006678,Pola1,-0.9945088310361632,-0.6991311506493378
ENSMUSG00000035232,Pdk3,0.6966493586306811,-0.7018118314557996
ENSMUSG00000050332,Amer1,2.9502402306157016,-0.2468355905288376
ENSMUSG00000031245,Hmgn5,1.3769625179490679,-1.6226372971278995
ENSMUSG00000031255,Sytl4,1.8041422794427533,-0.3048506031261043
ENSMUSG00000072955,Tmsb15l,3.586122883946582,0.3036303367362341
ENSMUSG00000031285,Dcx,-0.3803830391284779,-1.2858789124371277
ENSMUSG00000041710,Trpc5,-1.8481683388961625,-1.7584344966073802
ENSMUSG00000031290,Lrch2,-0.8395184885587491,-1.2286908031475994
ENSMUSG00000025268,Maged2,2.9534447949948026,0.3065412179048263
ENSMUSG00000025283,Sat1,2.7058730674796987,-0.7926315178248258
ENSMUSG00000025289,Prdx4,2.2679717931265144,-0.6658775992272795
ENSMUSG00000031144,Syp,-0.4256904820347672,-1.3395403473236764
ENSMUSG00000031155,Pim2,0.585315462012566,-0.41336343699849065
ENSMUSG00000058254,Tspan7,0.98921368154716,-0.8839491675374088
ENSMUSG00000031007,Atp6ap2,0.6126687951531867,-1.8465869134094461
ENSMUSG00000037315,Jade3,-1.520990119831327,-1.6018979347727436
ENSMUSG00000031093,Dock11,-0.9073492620290748,-0.4910990852195752
ENSMUSG00000001986,Gria3,-2.7532754506609454,-1.489552297810913
ENSMUSG00000001173,Ocrl,-1.0628157788991406,-0.8246555624833906
ENSMUSG00000036198,Arhgap36,1.9273497627009888,-0.08314163850878649
ENSMUSG00000031189,Aff2,-4.054775365976221,-2.4985684449402554
ENSMUSG00000059401,Mamld1,-2.5718103781042667,-2.148917221044606
ENSMUSG00000035277,Arx,3.1600449575935943,-0.8277676039499617
ENSMUSG00000035246,Pcyt1b,0.03927179661238942,-0.5748716937278948
ENSMUSG00000031327,Chic1,-0.5668949382414582,-0.7712757876609924
ENSMUSG00000031432,Prps1,2.9258528348331296,-0.9007672893812548
ENSMUSG00000079418,Atg4a,-1.5251403973977098,-1.0734770707355688
ENSMUSG00000031284,Pak3,-0.4575199232139561,-1.4606733967639334
ENSMUSG00000041245,Wnk3,0.4186877245831237,-0.2021064569048718
ENSMUSG00000041658,Rragb,-1.3341821164555694,-1.2276068799191089
ENSMUSG00000040990,Sh3kbp1,-1.5360559921934318,-1.4045293736655264
ENSMUSG00000031303,Map3k15,-1.053305656813595,-1.2876399132754557
ENSMUSG00000043518,Rai2,1.0597341726472576,-0.4348758178182293
ENSMUSG00000031353,Rbbp7,1.673794260834932,-1.1192057870049394
ENSMUSG00000031367,Ap1s2,-0.5164038145873925,-0.9345342338161612
ENSMUSG00000069049,Eif2s3y,-0.2924803032122848,-1.2204927569118746
